2014-02-05T13:00:00;Po1;811.69;562.17
2014-02-05T13:05:00;Po1;825.35;596.07
2014-02-05T13:10:00;Po1;408.08;301.45
2014-02-05T13:15:00;Po1;820.01;621.83
2014-02-05T13:20:00;Po1;413.98;317.45
2014-02-05T13:25:00;Po1;837.44;680.41
2014-02-05T13:30:00;Po1;447.18;365.33
2014-02-05T13:35:00;Po1;440.98;392.55
2014-02-05T13:40:00;Po1;438.78;401.89
2014-02-05T13:45:00;Po1;443.47;383.71
2014-02-05T13:50:00;Po1;438.46;382.18
2014-02-05T13:55:00;Po1;435.74;380.70
2014-02-05T14:00:00;Po1;438.40;392.68
2014-02-05T14:05:00;Po1;442.40;403.10
2014-02-05T14:10:00;Po1;443.98;410.41
2014-02-05T14:15:00;Po1;453.09;404.22
2014-02-05T14:20:00;Po1;440.27;409.09
2014-02-05T14:25:00;Po1;445.04;400.22
2014-02-05T14:30:00;Po1;443.33;385.92
2014-02-05T14:35:00;Po1;446.33;408.20
2014-02-05T14:40:00;Po1;452.49;420.19
2014-02-05T14:45:00;Po1;445.09;410.82
2014-02-05T14:50:00;Po1;439.95;401.75
2014-02-05T14:55:00;Po1;889.84;830.11
2014-02-05T15:00:00;Po1;450.60;417.62
2014-02-05T15:05:00;Po1;940.20;829.62
2014-02-05T15:10:00;Po1;926.21;844.10
2014-02-05T15:15:00;Po1;437.61;388.97
2014-02-05T15:20:00;Po1;439.34;378.68
2014-02-05T15:25:00;Po1;880.64;763.30
2014-02-05T15:30:00;Po1;913.17;810.99
2014-02-05T15:35:00;Po1;457.58;422.67
2014-02-05T15:40:00;Po1;446.43;408.21
2014-02-05T15:45:00;Po1;447.58;418.79
2014-02-05T15:50:00;Po1;0.00;0.00
2014-02-05T15:55:00;Po1;0.00;0.00
2014-02-05T16:00:00;Po1;454.36;440.70
2014-02-05T16:05:00;Po1;461.53;481.04
2014-02-05T16:10:00;Po1;459.02;457.02
2014-02-05T16:15:00;Po1;457.92;433.80
2014-02-05T16:20:00;Po1;455.80;416.72
2014-02-05T16:25:00;Po1;459.03;412.00
2014-02-05T16:30:00;Po1;467.90;430.61
2014-02-05T16:35:00;Po1;469.04;423.27
2014-02-05T16:40:00;Po1;457.24;416.21
2014-02-05T16:45:00;Po1;449.30;412.76
2014-02-05T16:50:00;Po1;892.01;815.51
2014-02-05T16:55:00;Po1;447.11;416.92
2014-02-05T17:00:00;Po1;901.82;827.78
2014-02-05T17:05:00;Po1;450.10;394.18
2014-02-05T17:10:00;Po1;445.69;386.24
2014-02-05T17:15:00;Po1;446.75;413.10
2014-02-05T17:20:00;Po1;436.59;408.76
2014-02-05T17:25:00;Po1;437.34;403.29
2014-02-05T17:30:00;Po1;436.89;373.62
2014-02-05T17:35:00;Po1;435.70;373.57
2014-02-05T17:40:00;Po1;436.03;386.71
2014-02-05T17:45:00;Po1;431.63;377.90
2014-02-05T17:50:00;Po1;421.35;326.38
2014-02-05T17:55:00;Po1;415.48;310.42
2014-02-05T18:00:00;Po1;410.77;261.85
2014-02-05T18:05:00;Po1;412.30;235.13
2014-02-05T18:10:00;Po1;401.32;205.45
2014-02-05T18:15:00;Po1;401.58;204.34
2014-02-05T18:20:00;Po1;795.34;368.57
2014-02-05T18:25:00;Po1;397.88;179.72
2014-02-05T18:30:00;Po1;394.61;177.79
2014-02-05T18:35:00;Po1;391.92;171.51
2014-02-05T18:40:00;Po1;393.77;168.94
2014-02-05T18:45:00;Po1;802.31;355.60
2014-02-05T18:50:00;Po1;790.75;336.26
2014-02-05T18:55:00;Po1;783.06;326.22
2014-02-05T19:00:00;Po1;392.28;160.75
2014-02-05T19:05:00;Po1;391.30;160.44
2014-02-05T19:10:00;Po1;781.66;331.03
2014-02-05T19:15:00;Po1;391.33;163.97
2014-02-05T19:20:00;Po1;785.39;325.31
2014-02-05T19:25:00;Po1;389.82;163.00
2014-02-05T19:30:00;Po1;789.24;332.50
2014-02-05T19:35:00;Po1;783.95;326.06
2014-02-05T19:40:00;Po1;771.50;289.35
2014-02-05T19:45:00;Po1;773.66;339.56
2014-02-05T19:50:00;Po1;778.71;351.76
2014-02-05T19:55:00;Po1;769.07;307.77
