02.01.2014 22:40:00,6.2531598252e+05,2.5174218886e+05
02.01.2014 22:45:00,1.9487218965e+05,2.3058000098e+05
02.01.2014 22:50:00,1.8128184051e+05,2.1305816524e+05
02.01.2014 22:55:00,5.8330252494e+05,2.2668212241e+05
02.01.2014 23:00:00,1.8188025819e+05,2.0806748983e+05
02.01.2014 23:05:00,7.2905761459e+05,1.9634246096e+05
02.01.2014 23:10:00,5.7163788036e+05,1.4995985301e+05
02.01.2014 23:15:00,1.4683830633e+05,1.6669300304e+05
02.01.2014 23:20:00,1.4642075073e+05,1.7033594840e+05
02.01.2014 23:25:00,1.0085927268e+06,1.7221850433e+05
02.01.2014 23:30:00,3.0938165584e+05,2.2563629507e+05
02.01.2014 23:35:00,1.5201569551e+05,1.7286842564e+05
02.01.2014 23:40:00,1.7489978623e+05,1.9238870146e+05
02.01.2014 23:45:00,1.8695012430e+05,1.3738289150e+05
02.01.2014 23:50:00,9.3820358027e+04,1.0550265333e+05
02.01.2014 23:55:00,2.9741809862e+05,1.2223175327e+05
03.01.2014 00:00:00,3.3719861551e+05,1.0573122480e+05
03.01.2014 00:05:00,7.6127280044e+04,7.7809369978e+04
03.01.2014 00:10:00,3.2628426982e+05,5.0438735232e+04
03.01.2014 00:15:00,7.1811423381e+04,7.1092072689e+04
03.01.2014 00:20:00,4.9820097383e+04,5.2722485694e+04
03.01.2014 00:25:00,2.8876407559e+05,4.6323510315e+04
03.01.2014 00:30:00,6.0414190221e+04,5.5136053403e+04
03.01.2014 00:35:00,4.7943827606e+04,4.7003581476e+04
03.01.2014 00:40:00,3.6531187624e+04,3.3932787251e+04
03.01.2014 00:45:00,1.0726860154e+06,4.6339309051e+04
03.01.2014 00:50:00,6.1126272909e+04,5.7606985946e+04
03.01.2014 00:55:00,3.2219459257e+04,2.6989738994e+04
03.01.2014 01:00:00,6.9709579912e+04,4.6098341427e+04
03.01.2014 01:05:00,5.2246470088e+04,4.7422956544e+04
03.01.2014 01:10:00,3.2032920389e+04,2.8228800800e+04
03.01.2014 01:15:00,3.7333721073e+04,3.2976638979e+04
03.01.2014 01:20:00,4.2809028993e+04,4.1311470388e+04
03.01.2014 01:25:00,5.9879373055e+04,5.7172304396e+04
03.01.2014 01:30:00,4.6841882832e+04,4.3084139517e+04
03.01.2014 01:35:00,7.9290049699e+04,7.5348732174e+04
03.01.2014 01:40:00,5.8769427458e+04,5.4748636013e+04
03.01.2014 01:45:00,9.8263148488e+05,7.4184799340e+04
03.01.2014 01:50:00,7.2387683991e+04,5.8518422864e+04
03.01.2014 01:55:00,5.3116230948e+04,4.5135255619e+04
03.01.2014 02:00:00,1.4547359081e+06,3.1562203001e+04
03.01.2014 02:05:00,5.4343382160e+04,2.7773853699e+04
03.01.2014 02:10:00,2.0532335767e+05,3.4240957232e+04
03.01.2014 02:15:00,5.1986982079e+06,5.4367228889e+04
03.01.2014 02:20:00,1.5982231809e+05,1.3531385218e+05
03.01.2014 02:25:00,2.8779974062e+05,1.3403472666e+05
03.01.2014 02:30:00,1.1910635692e+06,1.3035984274e+05
03.01.2014 02:35:00,2.9220106457e+05,1.2352842680e+05
03.01.2014 02:40:00,1.2228120809e+05,1.3047961313e+05
03.01.2014 02:45:00,3.5297759062e+05,7.3383811634e+04
03.01.2014 02:50:00,6.7339614417e+04,6.1003316417e+04
03.01.2014 02:55:00,5.4144146129e+04,4.5219654174e+04
03.01.2014 03:00:00,6.2314822383e+05,2.8569269578e+04
03.01.2014 03:05:00,4.3139790561e+04,3.3878419304e+04
03.01.2014 03:10:00,3.2921479199e+04,2.6412870649e+04
03.01.2014 03:15:00,3.0721151022e+05,2.4749600980e+04
03.01.2014 03:20:00,3.3841335943e+04,2.4553025204e+04
03.01.2014 03:25:00,2.4747994128e+04,1.9014950951e+04
03.01.2014 03:30:00,4.7446637423e+05,2.1988033201e+04
03.01.2014 03:35:00,3.4399544876e+04,2.4902031882e+04
03.01.2014 03:40:00,2.6560665599e+04,1.8589667695e+04
03.01.2014 03:45:00,1.6521726729e+05,1.7682021885e+04
03.01.2014 03:50:00,3.0222261505e+04,2.0360680186e+04
03.01.2014 03:55:00,2.4974114451e+04,1.9235546551e+04
03.01.2014 04:00:00,2.1642950456e+05,2.0989000550e+04
03.01.2014 04:05:00,3.2512696347e+04,2.3208767738e+04
03.01.2014 04:10:00,3.6873398333e+04,3.2736674002e+04
03.01.2014 04:15:00,6.4873713267e+05,2.3303233178e+04
03.01.2014 04:20:00,3.1799562244e+04,2.0691298644e+04
03.01.2014 04:25:00,2.4178133654e+04,1.9082575708e+04
03.01.2014 04:30:00,6.2796335007e+05,3.0647330576e+04
03.01.2014 04:35:00,3.7325674632e+04,2.9139040806e+04
03.01.2014 04:40:00,3.3561873283e+04,2.6623929660e+04
03.01.2014 04:45:00,2.1306252726e+05,2.5142758119e+04
03.01.2014 04:50:00,3.3243423506e+04,2.8373213177e+04
03.01.2014 04:55:00,2.8362235859e+04,2.1905602910e+04
03.01.2014 05:00:00,2.8871268739e+04,2.4276123868e+04
03.01.2014 05:05:00,3.2636112667e+04,2.8386113942e+04
03.01.2014 05:10:00,2.5131987334e+04,1.9654114977e+04
03.01.2014 05:15:00,1.8994002867e+05,2.0726912859e+04
03.01.2014 05:20:00,2.6666729139e+04,1.9474197336e+04
03.01.2014 05:25:00,2.3516340668e+04,1.8399860084e+04
03.01.2014 05:30:00,6.0170092122e+04,2.1867102839e+04
03.01.2014 05:35:00,3.0951903730e+04,2.4200409502e+04
03.01.2014 05:40:00,2.9983836317e+04,2.5309003039e+04
03.01.2014 05:45:00,1.5378370946e+05,2.1825643085e+04
03.01.2014 05:50:00,3.1952300862e+04,2.7488135036e+04
03.01.2014 05:55:00,3.0382632495e+04,2.3523871257e+04
03.01.2014 06:00:00,4.8447288949e+05,2.5420589200e+04
03.01.2014 06:05:00,3.1466826178e+04,2.3725969933e+04
03.01.2014 06:10:00,2.6833814464e+04,2.2323029823e+04
03.01.2014 06:15:00,1.1797660035e+05,3.2365354335e+04
03.01.2014 06:20:00,3.0535409763e+04,2.3759608109e+04
03.01.2014 06:25:00,2.7266454228e+04,2.1904919162e+04
03.01.2014 06:30:00,2.8502930937e+04,2.0209829775e+04
03.01.2014 06:35:00,2.7753925258e+04,2.5240317574e+04
03.01.2014 06:40:00,3.0549792842e+04,2.7163816306e+04
03.01.2014 06:45:00,4.1009605445e+04,3.7522312876e+04
03.01.2014 06:50:00,3.8939890878e+04,3.2395980036e+04
03.01.2014 06:55:00,6.3518241887e+04,6.3967377835e+04
03.01.2014 07:00:00,4.4446853103e+04,4.3886235436e+04
03.01.2014 07:05:00,6.0285218689e+04,5.6260409622e+04
03.01.2014 07:10:00,7.6074391644e+04,7.5939124956e+04
03.01.2014 07:15:00,3.0436804091e+06,6.3079524200e+04
03.01.2014 07:20:00,1.0266541177e+05,6.9760812151e+04
03.01.2014 07:25:00,7.4992245134e+04,7.9979086493e+04
03.01.2014 07:30:00,2.2801147933e+06,1.3490964951e+05
03.01.2014 07:35:00,1.9131847815e+05,1.8128332503e+05
03.01.2014 07:40:00,2.3700669733e+05,2.6014546271e+05
03.01.2014 07:45:00,3.4651976136e+05,3.8905924144e+05
03.01.2014 07:50:00,4.5105008013e+05,5.0465810831e+05
03.01.2014 07:55:00,5.3910650662e+05,6.2296902547e+05
03.01.2014 08:00:00,1.2375060934e+06,9.3168884054e+05
03.01.2014 08:05:00,3.7199382576e+06,1.3857570907e+06
03.01.2014 08:10:00,1.5341159422e+06,1.7286152345e+06
03.01.2014 08:15:00,1.6578547950e+06,1.8850153822e+06
03.01.2014 08:20:00,1.8206485064e+06,2.0720210047e+06
03.01.2014 08:25:00,1.8141738369e+06,2.0649315406e+06
03.01.2014 08:30:00,2.2478590983e+06,2.5009215377e+06
03.01.2014 08:35:00,2.9986939081e+06,3.3410740778e+06
03.01.2014 08:40:00,3.6955351121e+06,4.0855166490e+06
03.01.2014 08:45:00,6.1418782696e+06,3.8622142748e+06
03.01.2014 08:50:00,3.6745287799e+06,4.0497045842e+06
03.01.2014 08:55:00,3.9059265432e+06,4.3125013882e+06
03.01.2014 09:00:00,8.1471174280e+06,4.9902554067e+06
03.01.2014 09:05:00,5.1256473865e+06,5.6297226696e+06
03.01.2014 09:10:00,4.6196434496e+06,5.1184742510e+06
03.01.2014 09:15:00,5.4106059927e+06,5.9337288269e+06
03.01.2014 09:20:00,5.6866515020e+06,6.2419437298e+06
03.01.2014 09:25:00,5.5458577767e+06,6.0708457738e+06
03.01.2014 09:30:00,6.2251829040e+06,6.5264076435e+06
03.01.2014 09:35:00,5.8206420615e+06,6.4151118251e+06
03.01.2014 09:40:00,5.4587332540e+06,5.9962046018e+06
03.01.2014 09:45:00,6.2453547028e+06,6.8285435458e+06
03.01.2014 09:50:00,6.1560664897e+06,6.7480443802e+06
03.01.2014 09:55:00,6.6707414553e+06,7.3051574676e+06
03.01.2014 10:00:00,6.8123430938e+06,7.4653816076e+06
03.01.2014 10:05:00,6.6769452607e+06,7.3342400066e+06
03.01.2014 10:10:00,6.9397441639e+06,7.5808180489e+06
03.01.2014 10:15:00,1.0641808428e+07,7.7496755263e+06
03.01.2014 10:20:00,6.8548346737e+06,7.5179856858e+06
03.01.2014 10:25:00,7.0748705784e+06,7.7768382626e+06
03.01.2014 10:30:00,7.3357705734e+06,8.0549720577e+06
03.01.2014 10:35:00,8.2584834918e+06,8.0061328512e+06
03.01.2014 10:40:00,7.7273572209e+06,8.4319952336e+06
03.01.2014 10:45:00,7.8078421117e+06,8.5672591214e+06
03.01.2014 10:50:00,8.1996386331e+06,8.9386521134e+06
03.01.2014 10:55:00,7.2669178585e+06,7.9747062436e+06
03.01.2014 11:00:00,7.7891926139e+06,8.4960902909e+06
03.01.2014 11:05:00,7.9106297347e+06,8.6603678586e+06
03.01.2014 11:10:00,7.7055087144e+06,8.3875854058e+06
03.01.2014 11:15:00,8.8424651847e+06,8.8319416538e+06
03.01.2014 11:20:00,7.6499288366e+06,8.4062318181e+06
03.01.2014 11:25:00,8.2025741794e+06,8.7184532853e+06
03.01.2014 11:30:00,7.9201712300e+06,8.5668778119e+06
03.01.2014 11:35:00,7.1817074397e+06,7.9194700694e+06
03.01.2014 11:40:00,7.6460807169e+06,8.4492849876e+06
03.01.2014 11:45:00,7.6684579235e+06,8.4984156706e+06
03.01.2014 11:50:00,7.1405983584e+06,7.8662354877e+06
03.01.2014 11:55:00,6.7753846788e+06,7.4372519502e+06
03.01.2014 12:00:00,6.4983744378e+06,7.1511071265e+06
03.01.2014 12:05:00,5.1790483430e+06,5.7282460415e+06
03.01.2014 12:10:00,4.6903127962e+06,5.2069836502e+06
03.01.2014 12:15:00,4.5177649196e+06,4.9831702838e+06
03.01.2014 12:20:00,4.0321139203e+06,4.4611713983e+06
03.01.2014 12:25:00,6.8648440388e+06,3.8516195564e+06
03.01.2014 12:30:00,5.8612491738e+06,3.5519534660e+06
03.01.2014 12:35:00,2.8763373161e+06,3.2169208617e+06
03.01.2014 12:40:00,3.5353076652e+06,3.9257537823e+06
03.01.2014 12:45:00,3.7697772354e+06,3.5944190267e+06
03.01.2014 12:50:00,3.5572118595e+06,3.9658973018e+06
03.01.2014 12:55:00,4.2338289509e+06,4.6967688270e+06
03.01.2014 13:00:00,4.7589184342e+06,5.1334866309e+06
03.01.2014 13:05:00,4.8114742879e+06,5.3461422325e+06
03.01.2014 13:10:00,5.1286980950e+06,5.7090721161e+06
03.01.2014 13:15:00,5.5378609570e+06,6.1446620687e+06
03.01.2014 13:20:00,5.8925837671e+06,6.5187668646e+06
03.01.2014 13:25:00,6.6525235787e+06,7.2690078593e+06
03.01.2014 13:30:00,6.1975073177e+06,6.8479887231e+06
03.01.2014 13:35:00,7.6256880104e+06,8.0645993314e+06
03.01.2014 13:40:00,7.9438939282e+06,8.7963099596e+06
03.01.2014 13:45:00,7.7356796702e+06,8.5234287098e+06
03.01.2014 13:50:00,7.6980655700e+06,8.5276237776e+06
03.01.2014 13:55:00,8.8592129265e+06,8.6055394311e+06
03.01.2014 14:00:00,7.6662824342e+06,8.4827640249e+06
03.01.2014 14:05:00,8.1575454981e+06,9.0148264856e+06
03.01.2014 14:10:00,8.0707710636e+06,8.9311154841e+06
03.01.2014 14:15:00,8.4750044875e+06,8.6758160417e+06
03.01.2014 14:20:00,9.0823185284e+06,9.9560532182e+06
03.01.2014 14:25:00,8.1048298737e+06,8.9557447142e+06
03.01.2014 14:30:00,1.2270333499e+07,9.2656287651e+06
03.01.2014 14:35:00,8.5022216745e+06,9.3409791565e+06
03.01.2014 14:40:00,8.4723389028e+06,9.3770023575e+06
03.01.2014 14:45:00,1.2144386835e+07,9.5106590192e+06
03.01.2014 14:50:00,8.1497187676e+06,9.0015784841e+06
03.01.2014 14:55:00,8.3280959292e+06,9.2136382790e+06
03.01.2014 15:00:00,1.1569254689e+07,9.0315589508e+06
03.01.2014 15:05:00,8.3861308753e+06,9.2248237466e+06
03.01.2014 15:10:00,8.0722232482e+06,8.9059247934e+06
03.01.2014 15:15:00,8.0100209269e+06,8.8637394182e+06
03.01.2014 15:20:00,7.7174218819e+06,8.5873331284e+06
03.01.2014 15:25:00,8.8681847277e+06,8.9748617071e+06
03.01.2014 15:30:00,7.8452333986e+06,8.7221703336e+06
03.01.2014 15:35:00,8.3870338833e+06,9.2782585457e+06
